day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.1,0.051,0.099,0.067,0.069,0.12
3.0,0.424,0.227,0.336,0.308,0.293,0.414
4.0,0.595,0.429,0.405,0.612,0.361,0.583
5.0,0.78,0.597,0.6,0.858,0.59,0.763
6.0,0.984,0.813,0.803,1.044,0.765,0.947
7.0,1.162,0.966,1.013,1.24,0.957,1.131
8.0,1.347,1.122,1.211,1.479,1.129,1.343
9.0,1.564,1.309,1.382,1.74,1.306,1.546
10.0,1.813953488372093,1.5761802575107295,1.585139318885449,1.9635995955510617,1.5540106951871657,1.7980769230769231
11.0,1.9788359788359788,1.7553648068669527,1.7760577915376676,2.19211324570273,1.750802139037433,1.9487179487179487
12.0,2.149206349206349,1.9484978540772533,2.0,2.386248736097068,1.9240641711229947,2.1185897435897436
13.0,2.3322751322751323,2.124463519313305,2.2321981424148607,2.6066734074823055,2.0727272727272728,2.3108974358974357
14.0,2.5238095238095237,2.2843347639484977,2.486068111455108,2.8240647118301316,2.2545454545454544,2.5235042735042734
15.0,2.7386243386243385,2.444206008583691,2.6615067079463364,3.0950455005055613,2.421390374331551,2.7211538461538463
16.0,2.9865771812080535,2.7677496991576414,2.9003181336161186,3.3428863868986696,2.6888111888111887,2.9225589225589226
17.0,3.151006711409396,2.9614921780986765,3.1134676564156947,3.5435005117707266,2.888111888111888,3.095398428731762
18.0,3.2997762863534676,3.138387484957882,3.323435843054083,3.7553735926305016,3.0256410256410255,3.281705948372615
19.0,3.4854586129753913,3.3297232250300843,3.545068928950159,3.9795291709314227,3.212121212121212,3.4598930481283423
20.0,3.6588366890380315,3.5186522262334536,3.7804878048780486,4.20777891504606,3.3729603729603728,3.663101604278075
21.0,3.8322147651006713,3.7089371980676327,3.972428419936373,4.45957011258956,3.5227537922987167,3.8704496788008567
22.0,4.141997593261131,3.9973992197659296,4.237306843267108,4.684917355371901,3.8233799237611183,4.1412680756396
23.0,4.30806257521059,4.174252275682705,4.427152317880795,4.912190082644628,3.983481575603558,4.3437152391546165
24.0,4.445246690734056,4.371911573472041,4.661147902869757,5.103305785123967,4.156289707750953,4.552836484983315
25.0,4.637785800240674,4.560468140442133,4.86644591611479,5.318181818181818,4.3176620076238885,4.766407119021134
26.0,4.799037304452467,4.750325097529259,5.0927152317880795,5.536157024793388,4.525951557093426,4.973303670745272
27.0,4.9891696750902526,4.943569553805775,5.288079470198675,5.760330578512397,4.690888119953864,5.190423162583519
28.0,5.232233502538071,5.243016759776537,5.5190582959641254,5.957512953367876,4.880566801619433,5.41002277904328
29.0,5.3921319796954315,5.421787709497207,5.716367713004484,6.170984455958549,5.044474393530997,5.609339407744875
30.0,5.538071065989848,5.615921787709497,5.930493273542601,6.382383419689119,5.208894878706199,5.80751708428246
31.0,5.727157360406092,5.800279329608938,6.132286995515695,6.587564766839378,5.4721233689205215,6.020501138952164
32.0,5.913705583756345,6.0027932960893855,6.356502242152466,6.82279792746114,5.717674970344009,6.193621867881549
33.0,6.101651842439645,6.1988795518207285,6.596629213483146,7.008290155440415,5.882142857142857,6.3917995444191344
34.0,6.390604026845637,6.493372606774669,6.843498273878021,7.241415192507804,6.066666666666666,6.659250585480094
35.0,6.551677852348993,6.687776141384389,7.028768699654775,7.430801248699272,6.225454545454546,6.878220140515222
