,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,50,0,11.350000000000001,0,1.0,0.20833333333333334,9.0,3.5476190476190474,0.21153846153846145,0.0,1.5,0.6041666666666669,0.6000000000000001,0.10998253493013968,1,5
0,2,50,0,14.300000000000008,0,2.0,0.31,13.0,4.53,0.13571428571428568,0.645,3.9999999999999987,0.968,0.5500000000000005,1.1537447236180889,0,1
0,3,50,0,10.550000000000002,0,1.0,0.22641509433962265,9.0,3.7044025157232703,0.29000000000000004,0.0,1.3000000000000003,0.5893081761006292,0.6000000000000002,0.08412546771753836,1,8
0,4,50,0,8.1,0,2.0,0.41911764705882354,9.0,3.1029411764705883,0.32894736842105265,0.0,1.5999999999999996,0.6801470588235294,0.7,0.13182516339869266,3,6
0,5,50,0,12.475000000000003,0,2.0,0.30158730158730157,10.0,4.052910052910053,0.12096774193548376,0.1746031746031746,2.299999999999998,0.7957671957671957,0.5000000000000007,0.4483862433862423,1,4
0,6,50,0,10.250000000000005,0,2.0,0.3522012578616352,10.0,4.40251572327044,0.28846153846153844,0.4528301886792453,2.199999999999999,1.0081761006289303,0.9999999999999988,0.20746437385558447,1,5
0,7,50,0,6.975000000000001,0,1.0,0.21008403361344538,11.0,3.4873949579831933,0.5,0.0,2.8999999999999977,0.936134453781512,0.7000000000000002,0.5265645919384692,3,5
0,8,50,0,14.175000000000004,0,2.0,0.255,10.0,3.945,0.044117647058823595,0.065,1.7999999999999994,0.6170000000000002,0.6000000000000001,0.1359909547738691,0,3
0,9,50,0,7.775000000000002,0,1.0,0.20161290322580644,10.0,3.653225806451613,0.48684210526315785,0.0,2.099999999999997,0.8040322580645157,0.6500000000000005,0.2930730396013628,2,1
0,10,50,0,9.000000000000002,0,2.0,0.3116883116883117,10.0,3.642857142857143,0.3152173913043478,0.0,1.9999999999999991,0.7467532467532466,0.7000000000000001,0.19113318054494496,3,10
0,11,50,0,10.825000000000003,0,1.0,0.2441860465116279,11.0,4.0,0.21296296296296302,0.11627906976744186,2.6999999999999966,0.9389534883720927,0.6000000000000003,0.6185322317421444,2,8
0,12,50,0,6.775000000000003,0,2.0,0.3873239436619718,8.0,3.73943661971831,0.35526315789473684,0.0,2.2999999999999985,0.8225352112676053,0.7000000000000001,0.3179282788932169,3,2
0,13,50,0,12.200000000000003,0,2.0,0.41509433962264153,11.0,4.182389937106918,0.3035714285714286,0.0,2.399999999999997,0.876100628930817,0.899999999999999,0.2877796353793479,1,2
0,14,50,0,10.075000000000003,0,3.0,0.41911764705882354,12.0,4.073529411764706,0.4375,0.0,3.0999999999999974,1.0595588235294116,0.8,0.6064264705882341,2,8
0,15,50,0,8.925000000000002,0,1.0,0.2230769230769231,10.0,3.876923076923077,0.40909090909090906,0.33076923076923076,2.099999999999999,0.981538461538461,0.9999999999999983,0.2812069171138933,2,5
0,16,50,0,10.600000000000003,0,1.0,0.18831168831168832,13.0,3.8766233766233764,0.34259259259259256,0.0,3.599999999999997,0.9571428571428566,0.7000000000000003,0.604425770308122,2,8
0,17,50,0,10.075000000000003,0,2.0,0.37662337662337664,11.0,3.9415584415584415,0.35,0.045454545454545456,2.699999999999999,0.8090909090909091,0.7000000000000001,0.3021390374331547,2,3
0,18,50,0,11.050000000000002,0,1.0,0.1696969696969697,9.0,3.5454545454545454,0.23076923076923084,0.0,1.2000000000000006,0.5369696969696973,0.5000000000000007,0.0534419807834442,1,6
0,19,50,0,8.975000000000003,0,3.0,0.47794117647058826,11.0,3.8455882352941178,0.42391304347826086,0.0,2.3999999999999986,0.9227941176470585,0.7999999999999999,0.3506617647058818,2,7
0,20,50,0,9.800000000000002,0,2.0,0.33962264150943394,10.0,4.0251572327044025,0.2692307692307693,0.4276729559748428,2.299999999999998,0.9893081761006286,0.8999999999999997,0.3509609107555123,2,9
0,21,50,0,9.750000000000002,0,2.0,0.24675324675324675,10.0,3.9155844155844157,0.3125,0.0,2.299999999999998,0.9103896103896101,0.7000000000000004,0.3268194550547484,2,12
0,22,50,0,6.475000000000001,0,2.0,0.33035714285714285,11.0,3.4375,0.4852941176470589,0.08928571428571429,2.499999999999998,1.0348214285714281,0.8,0.5165242921492911,3,3
0,23,50,0,12.325000000000005,0,2.0,0.2893081761006289,13.0,4.251572327044025,0.3362068965517241,0.05660377358490566,3.699999999999999,0.9176100628930817,0.6999999999999997,0.7163967836955648,1,2
0,24,50,0,10.325000000000003,0,2.0,0.4155844155844156,11.0,3.909090909090909,0.3076923076923077,0.16233766233766234,2.7999999999999976,0.9766233766233761,0.8999999999999991,0.43239113827349024,2,7
0,25,50,0,12.150000000000002,0,1.0,0.26229508196721313,9.0,3.9562841530054644,0.1293103448275863,0.5300546448087432,2.0999999999999988,0.7775956284153005,0.7000000000000001,0.22097880261814629,1,6
0,26,50,0,9.650000000000004,0,2.0,0.43506493506493504,10.0,3.5844155844155843,0.27,0.045454545454545456,1.799999999999998,0.805194805194805,0.7000000000000004,0.18454800101858893,2,5
0,27,50,0,12.725000000000005,0,2.0,0.32,8.0,3.985,0.024193548387096753,0.2,1.5999999999999992,0.6409999999999999,0.6000000000000002,0.11529547738693444,0,5
0,28,50,0,9.500000000000002,0,2.0,0.4084507042253521,13.0,3.795774647887324,0.39,0.056338028169014086,3.599999999999998,0.9577464788732393,0.6500000000000004,0.6652941764059525,2,5
0,29,50,0,5.7250000000000005,0,1.0,0.226890756302521,8.0,2.680672268907563,0.41666666666666663,0.0,1.1000000000000005,0.512605042016807,0.5000000000000004,0.06839908844893891,3,6
0,30,50,0,7.350000000000001,0,1.0,0.17419354838709677,7.0,3.0258064516129033,0.17500000000000004,0.0,1.2,0.5212903225806452,0.5000000000000002,0.08675157100963546,3,9
0,31,50,0,12.000000000000004,0,2.0,0.3522012578616352,13.0,4.50314465408805,0.3362068965517241,0.0440251572327044,3.799999999999997,1.0685534591194965,0.7000000000000003,0.7344478942759318,1,4
0,32,50,0,12.200000000000001,0,1.0,0.23809523809523808,8.0,3.693121693121693,0.07758620689655182,0.0,1.2000000000000002,0.5798941798941801,0.6000000000000001,0.0594872227850951,1,9
0,33,50,0,8.925000000000002,0,1.0,0.19014084507042253,9.0,3.3098591549295775,0.3214285714285714,0.0,1.5,0.6661971830985917,0.7,0.10381380481470376,2,7
0,34,50,0,7.000000000000002,0,2.0,0.32116788321167883,8.0,3.2481751824817517,0.36111111111111116,0.0,1.4999999999999996,0.6226277372262774,0.6000000000000002,0.10852833834263623,3,8
0,35,50,0,8.975000000000001,0,2.0,0.32335329341317365,8.0,3.197604790419162,0.14130434782608692,0.0,1.2,0.5341317365269463,0.5000000000000006,0.07117740422768916,3,8
0,36,50,0,5.15,0,2.0,0.4752475247524752,9.0,2.8514851485148514,0.5576923076923077,0.0,1.6999999999999997,0.7138613861386135,0.7000000000000001,0.18860594059405902,3,3
0,37,50,0,7.625000000000002,0,1.0,0.16153846153846155,9.0,3.2846153846153845,0.4342105263157895,0.0,1.2999999999999998,0.5984615384615388,0.6000000000000001,0.06883482409063803,2,11
0,38,50,0,12.400000000000004,0,2.0,0.22598870056497175,10.0,4.124293785310734,0.18333333333333335,0.2994350282485876,2.0999999999999974,0.9005649717514121,0.8000000000000004,0.2307383153569588,1,5
0,39,50,0,5.400000000000002,0,2.0,0.3482142857142857,9.0,2.544642857142857,0.41666666666666663,0.0,1.3000000000000003,0.5580357142857144,0.5500000000000002,0.10227718790218789,3,3
0,40,50,0,10.850000000000003,0,2.0,0.5515151515151515,9.0,4.090909090909091,0.25,0.13333333333333333,2.399999999999999,0.864242424242424,0.7000000000000003,0.2740184774575014,1,5
0,41,50,0,9.350000000000001,0,1.0,0.1875,8.0,3.44375,0.25,0.0,1.2,0.5518750000000001,0.5500000000000002,0.09119143081760997,2,11
0,42,50,0,9.350000000000001,0,2.0,0.24025974025974026,9.0,3.6363636363636362,0.3152173913043478,0.0,1.4,0.6259740259740262,0.6000000000000003,0.08193531958237832,2,8
0,43,50,0,6.750000000000001,0,2.0,0.384,8.0,2.752,0.34375,0.0,1.2999999999999998,0.5864000000000003,0.6000000000000001,0.0989264516129032,3,5
0,44,50,0,11.450000000000003,0,2.0,0.3575757575757576,12.0,4.03030303030303,0.3035714285714286,0.17575757575757575,3.0999999999999988,0.827878787878788,0.7000000000000001,0.41494974131559464,1,6
0,45,50,0,13.100000000000001,0,2.0,0.3333333333333333,11.0,4.276923076923077,0.125,0.08205128205128205,2.699999999999997,0.874358974358974,0.7000000000000001,0.4002669838752303,1,4
